model,qubits,seed,round,test_acc,test_f1,test_auc,round_bytes,cumulative_bytes,wall_seconds,n_params
MatchedMLP,4.0,4,15,0.7247486835806606,0.5718540580789278,0.8520038628681796,3200,48000,0.030487775802612305,25
MatchedMLP,4.0,4,16,0.7223551938726663,0.5671641791044776,0.8521897911498137,3200,51200,0.030939817428588867,25
MatchedMLP,4.0,4,17,0.7276208712302538,0.570566037735849,0.8520149630640981,3200,54400,0.028691768646240234,25
MatchedMLP,4.0,4,18,0.7280995691718526,0.5696969696969697,0.8520246757355268,3200,57600,0.030122041702270508,25
MatchedMLP,4.0,4,19,0.7314504547630445,0.5707727620504973,0.8519761123783834,3200,60800,0.028165578842163086,25
MatchedMLP,4.0,4,20,0.7338439444710387,0.5723076923076923,0.8520066379171591,3200,64000,0.029519081115722656,25
MatchedMLP,4.0,4,21,0.7357587362374342,0.5734157650695518,0.8520898893865478,3200,67200,0.03142046928405762,25
MatchedMLP,4.0,4,22,0.7376735280038296,0.5751937984496124,0.8521335964079766,3200,70400,0.029309988021850586,25
MatchedMLP,4.0,4,23,0.736237434179033,0.5738592420726991,0.8521634281845074,3200,73600,0.03163313865661621,25
MatchedMLP,4.0,4,24,0.7376735280038296,0.5751937984496124,0.8520885018620579,3200,76800,0.031935691833496094,25
MatchedMLP,4.0,4,25,0.7376735280038296,0.5745341614906833,0.8522064414436914,3200,80000,0.028482437133789062,25
VQC,6.0,0,1,0.30828147438966014,0.2800199302441455,0.42290081419937064,4736,4736,0.5663158893585205,37
VQC,6.0,0,2,0.5069411201531834,0.267425320056899,0.458062072295576,4736,9472,0.5679094791412354,37
VQC,6.0,0,3,0.35280038295835325,0.32602193419740777,0.5055154098469838,4736,14208,0.4748268127441406,37
VQC,6.0,0,4,0.4849210148396362,0.3325062034739454,0.5500951841800008,4736,18944,0.5410828590393066,37
VQC,6.0,0,5,0.39205361416945905,0.3520408163265306,0.5922648284742226,4736,23680,0.539670467376709,37
VQC,6.0,0,6,0.46960268070847294,0.3668571428571429,0.6215152322438491,4736,28416,0.5714330673217773,37
VQC,6.0,0,7,0.39827668741024413,0.36483072258716526,0.6637958784972555,4736,33152,0.5327255725860596,37
VQC,6.0,0,8,0.38630923887027285,0.3740234375,0.6715798908850742,4736,37888,0.5646471977233887,37
VQC,6.0,0,9,0.40402106270943033,0.3740573152337858,0.6762849864300104,4736,42624,0.5622954368591309,37
VQC,6.0,0,10,0.4112015318334131,0.3640124095139607,0.6660006549115592,4736,47360,0.5555601119995117,37
VQC,6.0,0,11,0.41168022977501195,0.3635422061108234,0.6677156351809609,4736,52096,0.5509986877441406,37
VQC,6.0,0,12,0.42939205361416943,0.3679745493107105,0.6725997213850825,4736,56832,0.5462579727172852,37
VQC,6.0,0,13,0.4102441359502154,0.36231884057971014,0.6611998201768262,4736,61568,0.5318527221679688,37
VQC,6.0,0,14,0.42077549066539016,0.3644957983193277,0.6593960383400767,4736,66304,0.5059380531311035,37
VQC,6.0,0,15,0.4719961704164672,0.3722253841775754,0.6587508394523163,4736,71040,0.5235061645507812,37
VQC,6.0,0,16,0.3958831977022499,0.3632694248234107,0.6556677600359646,4736,75776,0.5170605182647705,37
VQC,6.0,0,17,0.4897079942556247,0.3787878787878788,0.6651015390421641,4736,80512,0.5161192417144775,37
VQC,6.0,0,18,0.4202967927237913,0.36296685954760655,0.656917919601281,4736,85248,0.49722862243652344,37
VQC,6.0,0,19,0.5088559119195788,0.3819277108433735,0.655730198638006,4736,89984,0.5431783199310303,37
VQC,6.0,0,20,0.45093346098611775,0.3673469387755102,0.6493545236073417,4736,94720,0.5831027030944824,37
VQC,6.0,0,21,0.46433700335088557,0.3724060572069546,0.6478032712277372,4736,99456,0.5764827728271484,37
VQC,6.0,0,22,0.4849210148396362,0.37946943483275664,0.6465503366134412,4736,104192,0.5793118476867676,37
VQC,6.0,0,23,0.41933939684059357,0.3585404547858276,0.6439834163072978,4736,108928,0.563119649887085,37
VQC,6.0,0,24,0.4552417424605074,0.36847946725860153,0.6435699340093353,4736,113664,0.549896240234375,37
VQC,6.0,0,25,0.48922929631402584,0.3800116211504939,0.6456151451073112,4736,118400,0.5509066581726074,37
MatchedMLP,6.0,0,1,0.7596936333173767,0.003968253968253968,0.3433443225272926,4224,4224,0.03068065643310547,33
MatchedMLP,6.0,0,2,0.7745332695069411,0.004228329809725159,0.5184013497838236,4224,8448,0.029380083084106445,33
MatchedMLP,6.0,0,3,0.7740545715653423,0.02074688796680498,0.7189888276528081,4224,12672,0.02785968780517578,33
MatchedMLP,6.0,0,4,0.8027764480612734,0.5036144578313253,0.7990365029942779,4224,16896,0.029386281967163086,33
MatchedMLP,6.0,0,5,0.762087123025371,0.5613415710503089,0.8298728472557542,4224,21120,0.028477907180786133,33
MatchedMLP,6.0,0,6,0.7314504547630445,0.5613760750586395,0.8436565155374992,4224,25344,0.02799057960510254,33
MatchedMLP,6.0,0,7,0.7123025370990905,0.5544848035581913,0.8496894720191811,4224,29568,0.025065183639526367,33
MatchedMLP,6.0,0,8,0.7094303494494973,0.5553113553113553,0.8525547100906331,4224,33792,0.02385115623474121,33
MatchedMLP,6.0,0,9,0.7099090473910962,0.5576642335766423,0.8553561220355537,4224,38016,0.028792858123779297,33
MatchedMLP,6.0,0,10,0.717089516515079,0.5644804716285925,0.8566104441743397,4224,42240,0.029140710830688477,33
MatchedMLP,6.0,0,11,0.7185256103398755,0.5663716814159292,0.8579716056988406,4224,46464,0.029730558395385742,33
MatchedMLP,6.0,0,12,0.7204404021062709,0.5693215339233039,0.8589178974008892,4224,50688,0.023088932037353516,33
MatchedMLP,6.0,0,13,0.7185256103398755,0.5682819383259912,0.8597642873396716,4224,54912,0.0301516056060791,33
MatchedMLP,6.0,0,14,0.7194830062230733,0.5684830633284241,0.8602374331906957,4224,59136,0.032286882400512695,33
MatchedMLP,6.0,0,15,0.7247486835806606,0.5731254639940608,0.8605614201590658,4224,63360,0.031067609786987305,33
MatchedMLP,6.0,0,16,0.7276208712302538,0.575689783743475,0.8612225755784589,4224,67584,0.02999281883239746,33
MatchedMLP,6.0,0,17,0.7290569650550502,0.5769805680119582,0.8617415097376468,4224,71808,0.03183794021606445,33
MatchedMLP,6.0,0,18,0.7295356629966491,0.5774121166791324,0.8619662887049956,4224,76032,0.03139448165893555,33
MatchedMLP,6.0,0,19,0.7348013403542365,0.5822021116138764,0.8630083195968409,4224,80256,0.02220010757446289,33
MatchedMLP,6.0,0,20,0.7348013403542365,0.5803030303030303,0.8632178357948018,4224,84480,0.026474475860595703,33
MatchedMLP,6.0,0,21,0.7386309238870273,0.5838414634146342,0.8637201196601121,4224,88704,0.030479907989501953,33
MatchedMLP,6.0,0,22,0.739588319770225,0.5840978593272171,0.8639768116907263,4224,92928,0.030662059783935547,33
MatchedMLP,6.0,0,23,0.739588319770225,0.5840978593272171,0.8641932655111363,4224,97152,0.03138303756713867,33
MatchedMLP,6.0,0,24,0.7391096218286262,0.5861807137433561,0.8647524378805286,4224,101376,0.03049182891845703,33
MatchedMLP,6.0,0,25,0.739588319770225,0.5866261398176292,0.8653504609356355,4224,105600,0.030987024307250977,33
VQC,6.0,1,1,0.33652465294399236,0.278125,0.40848027217680394,4736,4736,0.5316867828369141,37
VQC,6.0,1,2,0.5045476304451891,0.24064563462949376,0.4346739594953851,4736,9472,0.5644495487213135,37
VQC,6.0,1,3,0.4064145524174246,0.3002257336343115,0.4543851323975868,4736,14208,0.5489473342895508,37
VQC,6.0,1,4,0.5280038295835328,0.304654442877292,0.5185525899532127,4736,18944,0.5765426158905029,37
VQC,6.0,1,5,0.4284346577309718,0.3566810344827586,0.5739356299638688,4736,23680,0.5772151947021484,37
VQC,6.0,1,6,0.49593106749640975,0.3668069753457607,0.6141849403641975,4736,28416,0.5668044090270996,37
VQC,6.0,1,7,0.41311632359980854,0.3587866108786611,0.629808466119427,4736,33152,0.49390435218811035,37
VQC,6.0,1,8,0.4112015318334131,0.3553459119496855,0.6334826309684366,4736,37888,0.5647344589233398,37
VQC,6.0,1,9,0.4088080421254189,0.36043500776799586,0.6543815248339132,4736,42624,0.5566833019256592,37
VQC,6.0,1,10,0.4418382000957396,0.36214442013129106,0.6549143342379993,4736,47360,0.5292527675628662,37
VQC,6.0,1,11,0.44710387745332697,0.3766864543982731,0.661783967987035,4736,52096,0.5116844177246094,37
VQC,6.0,1,12,0.43944471038774535,0.3787798408488064,0.6633490956115375,4736,56832,0.5746583938598633,37
VQC,6.0,1,13,0.46433700335088557,0.385502471169687,0.6677544858666755,4736,61568,0.5650608539581299,37
VQC,6.0,1,14,0.4346577309717568,0.3653949489521762,0.6486871243277444,4736,66304,0.5469667911529541,37
VQC,6.0,1,15,0.41311632359980854,0.36934156378600824,0.6504367927093913,4736,71040,0.548647403717041,37
VQC,6.0,1,16,0.46385830540928674,0.3952483801295896,0.6697761090483246,4736,75776,0.5432026386260986,37
VQC,6.0,1,17,0.5064624222115844,0.40644789867587794,0.6746726829728545,4736,80512,0.5145809650421143,37
VQC,6.0,1,18,0.45907132599329825,0.40463645943098,0.6779694411606365,4736,85248,0.48982810974121094,37
VQC,6.0,1,19,0.517472474868358,0.418013856812933,0.6777085865565528,4736,89984,0.5367801189422607,37
VQC,6.0,1,20,0.5102920057443753,0.4184195565662308,0.6774532820504282,4736,94720,0.5423934459686279,37
VQC,6.0,1,21,0.47917663954045,0.40997830802603036,0.6733031963014147,4736,99456,0.573373556137085,37
VQC,6.0,1,22,0.5624700813786501,0.4193138500635324,0.6849015135117135,4736,104192,0.5758554935455322,37
VQC,6.0,1,23,0.45284825275251317,0.4105208870551831,0.68413559999334,4736,108928,0.546942949295044,37
VQC,6.0,1,24,0.5217807563427477,0.4181712288875946,0.6863209510647864,4736,113664,0.5767321586608887,37
VQC,6.0,1,25,0.4925801819052178,0.40848214285714285,0.6763210620667455,4736,118400,0.512331485748291,37
MatchedMLP,6.0,1,1,0.41933939684059357,0.40915733073550903,0.7124556685925506,4224,4224,0.03273272514343262,33
MatchedMLP,6.0,1,2,0.4595500239348971,0.42602948652770717,0.7846145734472214,4224,8448,0.030408143997192383,33
MatchedMLP,6.0,1,3,0.5102920057443753,0.44970414201183434,0.8188156645964801,4224,12672,0.030775070190429688,33
MatchedMLP,6.0,1,4,0.5739588319770225,0.4837587006960557,0.8340229330047676,4224,16896,0.028482913970947266,33
MatchedMLP,6.0,1,5,0.6256582096696984,0.513681592039801,0.8431056683150457,4224,21120,0.02949810028076172,33
MatchedMLP,6.0,1,6,0.6414552417424605,0.5244444444444445,0.8460860709191518,4224,25344,0.029361248016357422,33
MatchedMLP,6.0,1,7,0.6519865964576352,0.5294498381877023,0.849596507878364,4224,29568,0.02964925765991211,33
MatchedMLP,6.0,1,8,0.66251795117281,0.5364891518737672,0.8519247739722606,4224,33792,0.033479928970336914,33
MatchedMLP,6.0,1,9,0.672091910004787,0.5436375749500333,0.8528738407232886,4224,38016,0.031053543090820312,33
MatchedMLP,6.0,1,10,0.6807084729535663,0.5484089370345294,0.8543182537171782,4224,42240,0.02587890625,33
MatchedMLP,6.0,1,11,0.6898037338439444,0.5555555555555556,0.8554962620090245,4224,46464,0.025623559951782227,33
MatchedMLP,6.0,1,12,0.70416467209191,0.5641748942172073,0.8565466180478085,4224,50688,0.02609086036682129,33
MatchedMLP,6.0,1,13,0.7146960268070848,0.5712230215827339,0.8570683272559761,4224,54912,0.028269052505493164,33
MatchedMLP,6.0,1,14,0.7185256103398755,0.5720524017467249,0.8571821042641403,4224,59136,0.030007600784301758,33
MatchedMLP,6.0,1,15,0.7233125897558641,0.5768667642752562,0.8584614018437424,4224,63360,0.024175167083740234,33
MatchedMLP,6.0,1,16,0.7261847774054572,0.5781710914454278,0.8594215687906891,4224,67584,0.030452251434326172,33
MatchedMLP,6.0,1,17,0.7309717568214457,0.5818452380952381,0.8603262347580436,4224,71808,0.032270193099975586,33
MatchedMLP,6.0,1,18,0.7328865485878411,0.5835820895522388,0.8614875927560122,4224,76032,0.02610611915588379,33
MatchedMLP,6.0,1,19,0.7367161321206319,0.5858433734939759,0.8619260504947913,4224,80256,0.028981924057006836,33
MatchedMLP,6.0,1,20,0.7367161321206319,0.5858433734939759,0.8629750190090855,4224,84480,0.03533577919006348,33
MatchedMLP,6.0,1,21,0.7391096218286262,0.5880574452003023,0.8639310233825627,4224,88704,0.029552221298217773,33
MatchedMLP,6.0,1,22,0.7438966012446147,0.5912910618792971,0.8641752276927689,4224,92928,0.02217721939086914,33
MatchedMLP,6.0,1,23,0.7415031115366204,0.590288315629742,0.8649175532948157,4224,97152,0.022118330001831055,33
MatchedMLP,6.0,1,24,0.7438966012446147,0.5925361766945926,0.8654878258601263,4224,101376,0.027210712432861328,33
MatchedMLP,6.0,1,25,0.742939205361417,0.592255125284738,0.8659332212213546,4224,105600,0.025855064392089844,33
VQC,6.0,2,1,0.3379607467687889,0.2568511552928533,0.38912291801950305,4736,4736,0.4978160858154297,37
VQC,6.0,2,2,0.5696505505026328,0.18346957311534967,0.39645320989915467,4736,9472,0.5617420673370361,37
VQC,6.0,2,3,0.4356151268549545,0.23689320388349513,0.4045077895624858,4736,14208,0.5267105102539062,37
VQC,6.0,2,4,0.5859262805169938,0.1785375118708452,0.431846184585158,4736,18944,0.5284228324890137,37
VQC,6.0,2,5,0.39444710387745335,0.29290106204583566,0.48568768488763825,4736,23680,0.5537309646606445,37
VQC,6.0,2,6,0.5313547151747248,0.27961736571008095,0.5193712294021989,4736,28416,0.5372011661529541,37
VQC,6.0,2,7,0.6778362853039732,0.3181357649442756,0.6173027078927943,4736,33152,0.4831416606903076,37
VQC,6.0,2,8,0.6117759693633318,0.41863799283154124,0.6957588926444552,4736,37888,0.548792839050293,37
VQC,6.0,2,9,0.5476304451890857,0.43582089552238806,0.7126298029160215,4736,42624,0.5557103157043457,37
VQC,6.0,2,10,0.5122067975107707,0.4113229347198151,0.6952718715485328,4736,47360,0.6107473373413086,37
VQC,6.0,2,11,0.4140737194830062,0.37678207739307534,0.6669760846278938,4736,52096,0.555783748626709,37
VQC,6.0,2,12,0.38439444710387743,0.3550651955867603,0.6529829001481876,4736,56832,0.5142090320587158,37
VQC,6.0,2,13,0.4351364289133557,0.37300743889479276,0.6634559349972526,4736,61568,0.550421953201294,37
VQC,6.0,2,14,0.41790330301579703,0.3699481865284974,0.6642079732707283,4736,66304,0.5903043746948242,37
VQC,6.0,2,15,0.4619435136428913,0.37486095661846497,0.6677558733911654,4736,71040,0.5472970008850098,37
VQC,6.0,2,16,0.43178554332216373,0.3689526847421584,0.6708875161646604,4736,75776,0.5436463356018066,37
VQC,6.0,2,17,0.46433700335088557,0.3934959349593496,0.6938968347791339,4736,80512,0.4819014072418213,37
VQC,6.0,2,18,0.530397319291527,0.4136282127913927,0.6864236278770319,4736,85248,0.5330023765563965,37
VQC,6.0,2,19,0.530397319291527,0.42395772166764534,0.7066953606731159,4736,89984,0.5865828990936279,37
VQC,6.0,2,20,0.530397319291527,0.43262001156738,0.7135580567997025,4736,94720,0.5350124835968018,37
VQC,6.0,2,21,0.5126854954523695,0.42290249433106575,0.7061583886955605,4736,99456,0.5383055210113525,37
VQC,6.0,2,22,0.5557683101962662,0.42997542997543,0.7116918363609117,4736,104192,0.5420243740081787,37
VQC,6.0,2,23,0.4992819530876017,0.413677130044843,0.7141130665956253,4736,108928,0.5312833786010742,37
VQC,6.0,2,24,0.524174246050742,0.43004587155963303,0.7096827008996709,4736,113664,0.5832722187042236,37
VQC,6.0,2,25,0.505026328386788,0.4255555555555556,0.7163775065629907,4736,118400,0.516890287399292,37
MatchedMLP,6.0,2,1,0.2872187649593107,0.3628583654257595,0.7045086220771796,4224,4224,0.03611183166503906,33
MatchedMLP,6.0,2,2,0.3173767352800383,0.37180616740088107,0.8055321988933104,4224,8448,0.029769182205200195,33
MatchedMLP,6.0,2,3,0.37242699856390615,0.39277443260768874,0.827655583121042,4224,12672,0.02994561195373535,33
MatchedMLP,6.0,2,4,0.47534705600765914,0.4356333676622039,0.8402654056844103,4224,16896,0.02968597412109375,33
MatchedMLP,6.0,2,5,0.5782671134514121,0.4886825304701103,0.8481992707171282,4224,21120,0.03027653694152832,33
MatchedMLP,6.0,2,6,0.6562948779320249,0.5337662337662338,0.853231822041659,4224,25344,0.03181767463684082,33
MatchedMLP,6.0,2,7,0.6864528482527525,0.5498281786941581,0.8549495773600404,4224,29568,0.030836820602416992,33
MatchedMLP,6.0,2,8,0.7089516515078985,0.5632183908045977,0.8566812079233198,4224,33792,0.031796932220458984,33
MatchedMLP,6.0,2,9,0.7166108185734801,0.5710144927536231,0.8579216548172076,4224,38016,0.03242087364196777,33
MatchedMLP,6.0,2,10,0.726663475347056,0.5760950259836675,0.8585710162784373,4224,42240,0.03049445152282715,33
MatchedMLP,6.0,2,11,0.7276208712302538,0.575689783743475,0.859357742664158,4224,46464,0.030377626419067383,33
MatchedMLP,6.0,2,12,0.7295356629966491,0.5767790262172284,0.8600834179723273,4224,50688,0.03165698051452637,33
MatchedMLP,6.0,2,13,0.739588319770225,0.5840978593272171,0.8607563673498837,4224,54912,0.028771638870239258,33
MatchedMLP,6.0,2,14,0.7405457156534226,0.5849923430321593,0.8614945303784611,4224,59136,0.033043622970581055,33
MatchedMLP,6.0,2,15,0.739588319770225,0.5853658536585366,0.8622340809315283,4224,63360,0.027857542037963867,33
MatchedMLP,6.0,2,16,0.7424605074198181,0.5861538461538461,0.8626156501662253,4224,67584,0.022536516189575195,33
MatchedMLP,6.0,2,17,0.7448539971278123,0.5884169884169884,0.8632774993478635,4224,71808,0.028603792190551758,33
MatchedMLP,6.0,2,18,0.7472474868358066,0.5887850467289719,0.8635092159376613,4224,76032,0.030292272567749023,33
MatchedMLP,6.0,2,19,0.7458113930110101,0.5893271461716937,0.863857484584603,4224,80256,0.030929088592529297,33
MatchedMLP,6.0,2,20,0.7462900909526089,0.5891472868217055,0.8642931672744023,4224,84480,0.04216718673706055,33
MatchedMLP,6.0,2,21,0.7467687888942077,0.5883268482490273,0.8645803848437925,4224,88704,0.029408693313598633,33
MatchedMLP,6.0,2,22,0.7529918621349928,0.596244131455399,0.8652630468927777,4224,92928,0.024514198303222656,33
MatchedMLP,6.0,2,23,0.7534705600765916,0.5948072383949646,0.8656515537499238,4224,97152,0.035475730895996094,33
MatchedMLP,6.0,2,24,0.7539492580181906,0.5965463108320251,0.8660525483274779,4224,101376,0.02997446060180664,33
MatchedMLP,6.0,2,25,0.752513164193394,0.5957779515246286,0.8665298567519715,4224,105600,0.028189420700073242,33
VQC,6.0,3,1,0.32790808999521304,0.2717842323651452,0.4070053336441388,4736,4736,0.5557057857513428,37
VQC,6.0,3,2,0.5045476304451891,0.2559309849029475,0.4472199559322222,4736,9472,0.5642704963684082,37
VQC,6.0,3,3,0.40210627094303497,0.32740980075390413,0.5135921899021518,4736,14208,0.5749533176422119,37
VQC,6.0,3,4,0.49114408808042126,0.36763831052944673,0.5932929841211697,4736,18944,0.5380158424377441,37
VQC,6.0,3,5,0.40593585447582575,0.3853392768697375,0.6503063654073493,4736,23680,0.5655388832092285,37
VQC,6.0,3,6,0.45093346098611775,0.40539139450492484,0.6909330824689055,4736,28416,0.5743062496185303,37
VQC,6.0,3,7,0.4202967927237913,0.39781203381402286,0.7218290902834434,4736,33152,0.5465054512023926,37
VQC,6.0,3,8,0.42556247008137865,0.4,0.748265594387741,4736,37888,0.5591950416564941,37
VQC,6.0,3,9,0.4222115844901867,0.39920358387257343,0.749128634620401,4736,42624,0.5291328430175781,37
VQC,6.0,3,10,0.4475825753949258,0.4075975359342916,0.7494019769448932,4736,47360,0.5768024921417236,37
VQC,6.0,3,11,0.4858784107228339,0.42071197411003236,0.7400320240652247,4736,52096,0.5415561199188232,37
VQC,6.0,3,12,0.4298707515557683,0.4047976011994003,0.7354781686896773,4736,56832,0.5762572288513184,37
VQC,6.0,3,13,0.5083772139779799,0.4259362772498603,0.7226616049773279,4736,61568,0.5394959449768066,37
VQC,6.0,3,14,0.5074198180947822,0.4241745942921097,0.7193454214466886,4736,66304,0.5624186992645264,37
VQC,6.0,3,15,0.5059837242699856,0.41957255343082117,0.7132139507262303,4736,71040,0.5240528583526611,37
VQC,6.0,3,16,0.4930588798468167,0.4119933370349806,0.7095786365629353,4736,75776,0.5474643707275391,37
VQC,6.0,3,17,0.46960268070847294,0.4004329004329004,0.698525616477131,4736,80512,0.5420241355895996,37
VQC,6.0,3,18,0.5299186213499282,0.39975550122249387,0.6874795340137754,4736,85248,0.5603704452514648,37
VQC,6.0,3,19,0.44327429392053613,0.38692672641012127,0.6905598383811473,4736,89984,0.5080878734588623,37
VQC,6.0,3,20,0.530397319291527,0.4050939963614312,0.6905404130382902,4736,94720,0.5820300579071045,37
VQC,6.0,3,21,0.5055050263283868,0.397667638483965,0.6923067317138147,4736,99456,0.5438992977142334,37
VQC,6.0,3,22,0.48396361895643847,0.38540478905359177,0.6821528274974054,4736,104192,0.5328786373138428,37
VQC,6.0,3,23,0.4801340354236477,0.37871853546910755,0.6760102565810286,4736,108928,0.5678415298461914,37
VQC,6.0,3,24,0.49210148396361897,0.38987924094307075,0.6765444535096045,4736,113664,0.5701782703399658,37
VQC,6.0,3,25,0.49018669219722355,0.3910806174957118,0.6817032695627078,4736,118400,0.5660388469696045,37
MatchedMLP,6.0,3,1,0.7056007659167065,0.5228859581070597,0.7947788840973042,4224,4224,0.032678842544555664,33
MatchedMLP,6.0,3,2,0.7161321206318813,0.5577926920208799,0.8140037296658287,4224,8448,0.03337383270263672,33
MatchedMLP,6.0,3,3,0.717089516515079,0.5612472160356348,0.8254230562169423,4224,12672,0.030290842056274414,33
MatchedMLP,6.0,3,4,0.7108664432742939,0.5571847507331378,0.8324050794496521,4224,16896,0.033557891845703125,33
MatchedMLP,6.0,3,5,0.7084729535662997,0.5583756345177665,0.8370074981823429,4224,21120,0.02855372428894043,33
MatchedMLP,6.0,3,6,0.7099090473910962,0.5608695652173913,0.8412061472884997,4224,25344,0.0340266227722168,33
MatchedMLP,6.0,3,7,0.7118238391574916,0.5618631732168851,0.8442309506762794,4224,29568,0.03267669677734375,33
MatchedMLP,6.0,3,8,0.7156534226902824,0.5645161290322581,0.8461207590313969,4224,33792,0.02985215187072754,33
MatchedMLP,6.0,3,9,0.7209191000478697,0.5678280207561156,0.848430987306926,4224,38016,0.031942129135131836,33
MatchedMLP,6.0,3,10,0.7237912876974629,0.571003717472119,0.8503180206130637,4224,42240,0.03245902061462402,33
MatchedMLP,6.0,3,11,0.7257060794638583,0.573343261355175,0.8523784944804277,4224,46464,0.03225874900817871,33
MatchedMLP,6.0,3,12,0.7280995691718526,0.5754857997010463,0.8540504614906452,4224,50688,0.029952287673950195,33
MatchedMLP,6.0,3,13,0.7304930588798468,0.5770097670924117,0.8555462128906575,4224,54912,0.029120445251464844,33
MatchedMLP,6.0,3,14,0.7309717568214457,0.5793413173652695,0.8570919151723028,4224,59136,0.02606821060180664,33
MatchedMLP,6.0,3,15,0.7338439444710387,0.5806938159879337,0.8581325585396582,4224,63360,0.029392004013061523,33
MatchedMLP,6.0,3,16,0.7333652465294399,0.580887885628292,0.8593591301886478,4224,67584,0.029239416122436523,33
MatchedMLP,6.0,3,17,0.7343226424126377,0.5817633760361718,0.8606772784539647,4224,71808,0.0335538387298584,33
MatchedMLP,6.0,3,18,0.739588319770225,0.5853658536585366,0.8608645942600887,4224,76032,0.03184628486633301,33
MatchedMLP,6.0,3,19,0.7400670177118238,0.5839080459770115,0.861574313036625,4224,80256,0.030261516571044922,33
MatchedMLP,6.0,3,20,0.7415031115366204,0.5865237366003063,0.8628536106162273,4224,84480,0.029397964477539062,33
MatchedMLP,6.0,3,21,0.7410244135950216,0.5841660261337432,0.8634009890274563,4224,88704,0.02947854995727539,33
MatchedMLP,6.0,3,22,0.7438966012446147,0.5855925639039504,0.8637277510448058,4224,92928,0.028873205184936523,33
MatchedMLP,6.0,3,23,0.7443752991862135,0.586687306501548,0.8637596641080716,4224,97152,0.029233217239379883,33
MatchedMLP,6.0,3,24,0.7410244135950216,0.587966488956588,0.86495779150502,4224,101376,0.029401540756225586,33
MatchedMLP,6.0,3,25,0.7381522259454284,0.5846621108580107,0.8660664235723761,4224,105600,0.027358293533325195,33
VQC,6.0,4,1,0.3384394447103877,0.26332622601279315,0.4022114365318548,4736,4736,0.5491976737976074,37
VQC,6.0,4,2,0.5696505505026328,0.21621621621621623,0.4206141738401683,4736,9472,0.5150201320648193,37
VQC,6.0,4,3,0.36716132120631884,0.303477344573235,0.48127119443658184,4736,14208,0.507840633392334,37
VQC,6.0,4,4,0.6045955002393489,0.33707865168539325,0.571307658580174,4736,18944,0.5217390060424805,37
VQC,6.0,4,5,0.3752991862134993,0.34782608695652173,0.5621028211147927,4736,23680,0.5467021465301514,37
VQC,6.0,4,6,0.4097654380086166,0.3667180277349769,0.5710967548577233,4736,28416,0.5714871883392334,37
VQC,6.0,4,7,0.4801340354236477,0.3634232121922626,0.5904249710007382,4736,33152,0.5258748531341553,37
VQC,6.0,4,8,0.5495452369554811,0.3697253851306095,0.6344774860276283,4736,37888,0.5392196178436279,37
VQC,6.0,4,9,0.5543322163714696,0.3870967741935484,0.6710359812850696,4736,42624,0.5248043537139893,37
VQC,6.0,4,10,0.6361895643848732,0.4492753623188406,0.7007567558567409,4736,47360,0.5545449256896973,37
VQC,6.0,4,11,0.5088559119195788,0.39361702127659576,0.687855553150513,4736,52096,0.5660562515258789,37
VQC,6.0,4,12,0.5615126854954524,0.41055341055341055,0.6907416040893122,4736,56832,0.5221467018127441,37
VQC,6.0,4,13,0.5969363331737674,0.4103641456582633,0.6887380187260305,4736,61568,0.5498654842376709,37
VQC,6.0,4,14,0.5715653422690282,0.42369607211848037,0.6971436420852828,4736,66304,0.5137054920196533,37
VQC,6.0,4,15,0.5548109143130685,0.41213653603034134,0.6790641979830944,4736,71040,0.522390604019165,37
VQC,6.0,4,16,0.5801819052178075,0.4118041582830315,0.6777169117034916,4736,75776,0.5356204509735107,37
VQC,6.0,4,17,0.5639061752034467,0.40183847669074196,0.6648517846339987,4736,80512,0.5500409603118896,37
VQC,6.0,4,18,0.5548109143130685,0.39295039164490864,0.6551307880584093,4736,85248,0.5445613861083984,37
VQC,6.0,4,19,0.5280038295835328,0.38985148514851486,0.6579280374298606,4736,89984,0.5385808944702148,37
VQC,6.0,4,20,0.5887984681665869,0.4038861901457321,0.6611762322604994,4736,94720,0.5297830104827881,37
VQC,6.0,4,21,0.5284825275251317,0.39384615384615385,0.6670787614401394,4736,99456,0.5613739490509033,37
VQC,6.0,4,22,0.5797032072762087,0.4043419267299864,0.6617340171054019,4736,104192,0.5504868030548096,37
VQC,6.0,4,23,0.5308760172331259,0.391304347826087,0.6610014041747837,4736,108928,0.5677621364593506,37
VQC,6.0,4,24,0.5773097175682145,0.40698455339153794,0.665764775748292,4736,113664,0.49888110160827637,37
VQC,6.0,4,25,0.5447582575394926,0.40376175548589344,0.6758645665095988,4736,118400,0.5035593509674072,37
MatchedMLP,6.0,4,1,0.3269506941120153,0.35799086757990867,0.469234419487504,4224,4224,0.027406930923461914,33
MatchedMLP,6.0,4,2,0.4542843465773097,0.4177732379979571,0.683747093136194,4224,8448,0.027104616165161133,33
MatchedMLP,6.0,4,3,0.5442795595978938,0.4590909090909091,0.7783887510614562,4224,12672,0.0282442569732666,33
MatchedMLP,6.0,4,4,0.6285303973192915,0.5038363171355499,0.8132676479239859,4224,16896,0.029817581176757812,33
MatchedMLP,6.0,4,5,0.6725706079463858,0.5315068493150685,0.8299304295220812,4224,21120,0.023671388626098633,33
MatchedMLP,6.0,4,6,0.6845380564863571,0.5381920112123336,0.8374986818517348,4224,25344,0.022500276565551758,33
